trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
10	44.133584600058384	stim	14		2	unambiguous	left	preferred	46.0		49.06577920005657	0.03373099991586059
10	44.167315599974245	stim	15		2	unambiguous	left	preferred	46.0		49.09951019997243	0.03332180005963892
10	44.200637400033884	stim	16		2	unambiguous	left	preferred	46.0		49.13283200003207	0.0333290999988094
10	44.23396650003269	stim	17		2	unambiguous	left	preferred	46.0		49.16616110003088	0.03364170005079359
10	44.26760820008349	stim	18		2	unambiguous	left	preferred	46.0		49.19980280008167	0.033373999991454184
10	44.30098220007494	stim	19		2	unambiguous	left	preferred	46.0		49.233176800073124	0.033714399905875325
10	44.334696599980816	stim	20		2	unambiguous	left	preferred	46.0		49.266891199979	0.03334120009094477
10	44.36803780007176	stim	21		2	unambiguous	left	preferred	46.0		49.300232400069945	0.033890899969264865
10	44.401928700041026	stim	22		2	unambiguous	left	preferred	46.0		49.33412330003921	0.033244799938984215
10	44.43517349998001	stim	23		2	unambiguous	left	preferred	46.0		49.367368099978194	0.03331820003222674
10	44.46849170001224	stim	24		2	unambiguous	left	preferred	46.0		49.40068630001042	0.03341619996353984
10	44.50190789997578	stim	25		2	unambiguous	left	preferred	46.0		49.43410249997396	0.033740000100806355
10	44.53564790007658	stim	26		2	unambiguous	left	preferred	46.0		49.46784250007477	0.03329339995980263
10	44.568941300036386	stim	27		2	unambiguous	left	preferred	46.0		49.50113590003457	0.033303000032901764
10	44.60224430006929	stim	28		2	unambiguous	left	preferred	46.0		49.53443890006747	0.03362199990078807
10	44.635866299970075	stim	29		2	unambiguous	left	preferred	46.0		49.56806089996826	0.03334540000651032
10	44.669211699976586	stim	30		2	unambiguous	left	preferred	46.0		49.60140629997477	0.033415700076147914
10	44.702627400052734	stim	31		2	unambiguous	left	preferred	46.0		49.63482200005092	0.033255300018936396
10	44.73588270007167	stim	32		2	unambiguous	left	preferred	46.0		49.668077300069854	0.033762099919840693
10	44.76964479999151	stim	33		2	unambiguous	left	preferred	46.0		49.701839399989694	0.03332300006877631
10	44.80296780006029	stim	34		2	unambiguous	left	preferred	46.0		49.73516240005847	0.033329600002616644
10	44.836297400062904	stim	35		2	unambiguous	left	preferred	46.0		49.76849200006109	0.03368859994225204
10	44.869986000005156	stim	36		2	unambiguous	left	preferred	46.0		49.80218060000334	0.03398050006944686
10	44.9039665000746	stim	37		2	unambiguous	left	preferred	46.0		49.836161100072786	0.03387249994557351
10	44.937839000020176	stim	38		2	unambiguous	left	preferred	46.0		49.87003360001836	0.033932400052435696
10	44.97177140007261	stim	39		2	unambiguous	left	preferred	46.0		49.903966000070795	0.03332879999652505
10	45.00510020006914	stim	40		2	unambiguous	left	preferred	46.0		49.93729480006732	0.034040699945762753
10	45.0391409000149	stim	41		2	unambiguous	left	preferred	46.0		49.97133550001308	0.03407809999771416
10	45.073219000012614	stim	42		2	unambiguous	left	preferred	46.0		50.0054136000108	0.033199300058186054
10	45.1064183000708	stim	43		2	unambiguous	left	preferred	46.0		50.03861290006898	0.033698899904266
10	45.140117199975066	stim	44		2	unambiguous	left	preferred	46.0		50.07231179997325	0.033424300025217235
10	45.17354150000028	stim	45		2	unambiguous	left	preferred	46.0		50.10573609999847	0.03329040005337447
0	45.20683190005366	stim	0		0	break	break	preferred	1.0		50.13902650005184	0.005878299940377474
11	45.212710199994035	stim	0		2	ambiguous	ambiguous	preferred	600.0		50.14490479999222	0.02768110006581992
11	45.240391300059855	stim	1		2	ambiguous	ambiguous	preferred	600.0		50.17258590005804	0.03357279999181628
11	45.27396410005167	stim	2		2	ambiguous	ambiguous	preferred	600.0		50.206158700049855	0.03333639993797988
11	45.30730049998965	stim	3		2	ambiguous	ambiguous	preferred	600.0		50.239495099987835	0.033950600074604154
11	45.341251100064255	stim	4		2	ambiguous	ambiguous	preferred	600.0		50.27344570006244	0.03312209993600845
11	45.374373200000264	stim	5		2	ambiguous	ambiguous	preferred	600.0		50.30656779999845	0.03337920003104955
11	45.40775240003131	stim	6		2	ambiguous	ambiguous	preferred	600.0		50.3399470000295	0.03361619997303933
